,DateTime,Tweet Id,Tweet,Username,Location,Tweet_Preprocessed,sentiment
0,2022-09-15 07:00:30+00:00,1570306549448409088,"Erick Thohir menilai, program tersebut adalah wujud nyata solusi pemerintah di tengah kenaikan harga BBM dan kebijakan pengurangan BBM subsidi bagi kalangan mampu
#SolarKoperasi
Erick Thohir Bantu Nelayan https://t.co/vZtBoohrO3",Apcu03,,erick thohir nilai program wujud nyata solusi perintah harga bahan bakar minyak bijak bahan bakar minyak subsidi kalang erick thohir bantu nelayan,Senang
1,2022-01-29 09:30:25+00:00,1487357453763506176,"Elektabilitas Gubernur Jawa Tengah Ganjar Pranowo dan Erick Thohir jadi yang paling tinggi di antara nama-nama calon presiden potensial lain. @erickthohir #ErickThohirJugaKan
https://t.co/Jx9uaicXVe https://t.co/LuHvgmkdId",caturpanji7,,elektabilitas gubernur jawa ganjar pranowo erick thohir nama nama calon presiden potensial,Marah
2,2022-09-09 06:12:50+00:00,1568120224909762564,"Raker dgn komisi VI, Bapak Menteri BUMN Erick Thohir : Kinerja BUMN tetap tumbuh di tengah Pandemi.
@erickthohir 
#KontribusiBUMNUntukRakyat https://t.co/hqVuuhJCEZ",heryawan_g,,raker komisi vi menteri badan usaha milik negara erick thohir kerja badan usaha milik negara tumbuh pandemi,Marah
3,2022-07-14 01:48:49+00:00,1547397674428936193,"hingga 3000 ton berdasarkan kontrak yang ditandatangani awal Januari lalu. Ekspor ini sendiri telah berlangsung sejak September 2021

Erick Thohir saat ini juga tengah membangun ekosistem untuk mendukung perkembangan produksi kopi di Indonesia. Hal ini dilakukan untuk mewujudkan",BumnPwtSigap,,ton dasar kontrak ditandatangani januari ekspor langsung september erick thohir bangun ekosistem dukung kembang produksi kopi indonesia laku wujud,Senang
4,2022-05-10 09:30:40+00:00,1523958690260598784,"Menteri BUMN Erick Thohir
Halal Bihalal Bersama Muslimat NU Lampung Tengah Di Aula Ponpes Walisongo Lampung Tengah dan Ziarah Makam Almarhum KH. Imam Syuhada

#BangkitBersamaET https://t.co/JT3oM61v5y",DS_yantie,,menteri badan usaha milik negara erick thohir halal bihalal muslimat nu lampung aula pondok pesantren wali songo lampung ziarah makam almarhum kh imam syuhada,Senang
5,2020-05-30 14:35:36+00:00,1266740046717087744,"Sebelum pandemi sudah sakit duluan 

Erick Thohir: Kondisi BUMN di Tengah Pandemi Corona, 90% Sakit https://t.co/vbdVfyCSQ3",BangBond_,,pandemi sakit erick thohir kondisi badan usaha milik negara pandemi corona sakit,Sedih
6,2022-12-20 07:01:01+00:00,1605095912493051904,"Survei Poltracking menunjukkan bahwa Menteri BUMN, Erick Thohir melesat menjadi kuda hitam setelah menguasai peta suara di Jawa Tengah dan konsisten masuk 4 besar di Pulau Jawa.

#KudaHitam
ET Jawara di Tanah Jawa
 https://t.co/FhJevMge5z",imyounaz,,survei poltracking menteri badan usaha milik negara erick thohir lesat kuda hitam kuasa peta suara jawa konsisten masuk pulau jawa et jawara tanah jawa,Marah
7,2021-11-23 07:06:40+00:00,1463041291478962176,"Alasan lain, angka serangan jantung dan otak di Sumatera termasuk yg tinggi. Itulah yang mendorong Erick membangun RS Jantung dan Otak. RS serupa juga tengah dibangun di beberapa wilayah lain, yakni Sulawesi Selatan, Jawa Tengah, dan Kalimantan. 

Erick Thohir Peduli
#ETLampung https://t.co/tTHUybZhFn",erinalii,,alas angka serang jantung otak sumatra masuk dorong erick bangun rumah sakit jantung otak rumah sakit rupa bangun wilayah sulawesi selatan jawa kalimantan erick thohir peduli,Senang
8,2022-05-28 06:58:19+00:00,1530443331058012160,"@erickthohir Ajak Warganet untuk Turut Mendoakan Keselamatan Emmeril Anak Ridwan Kamil

Keluarga Gubernur Jawa Barat Ridwan Kamil tengah diterpa musibah. Pasalnya putra sulung Ridwan Kamil, Emmeril Khan Mumtadz hilang pada saat berenang di sungai Swiss.

#BangkitBersamaET https://t.co/FkCg2rXCm3",SiroLaw3,,ajak warganet doa selamat emmeril anak ridwan kamil keluarga gubernur jawa barat ridwan kamil terpa musibah pasal putra sulung ridwan kamil emmeril mumtadz hilang renang sungai swiss,Sedih
9,2020-04-06 09:36:05+00:00,1247095723373592576,Erick Thohir Petakan Keberlangsungan Bisnis BUMN di Tengah Covid-19 https://t.co/xkmiyTpAO9,topinfo_id,,erick thohir peta langsung bisnis badan usaha milik negara covid,Marah
