DateTime,Tweet Id,Tweet,Username,Location,content_indo
2019-07-30 22:22:02+00:00,1156329130184458241,"@GunRomli @aniesbaswedan Awae dewek belon tentu becus lho malah ngoreksi pak anies
Malu lho harusnya lho ngak masuk ke senayan hahahaha
Gambar lho dipampang jauh jauh hari tp tetep aje mgak kepilih",Sisyadi4,,awae becus lo ngoreksi anies malu lo lo masuk senayan haha gambar lo pampang mgak pilih
2022-12-18 06:05:49+00:00,1604357245030256643,@utomo_suheri @jhon_sitorus20 @aniesbaswedan Allah suka muslim karena Maroko mengalahkan Portugal dan Spanyol dua negara Kristen.ð¤£ð¤£,lamivavas,,allah suka muslim maroko kalah portugal spanyol negara kristen
2019-11-10 14:27:50+00:00,1193535743567654912,"@aniesbaswedan, mas Gubernur, tanggapan njenengan sungguh elok, andhap asor, merbawani. Heroik. Mugi-mugi saged dados tuladha. Mboten perlu sinis, menapa malih nylekuthis. Biar Tempo kembali ke tugas pokok pers. Bukan seperti produk mereka di 5 tahun terakhir. Selamat mas!",Dabchoi,"Yogyakarta, Indonesia",mas gubernur tanggap njenengan sungguh elok andhap asor merbawani heroik moga moga saged dados tuladha sinis tapa malih nylekuthis biar tempo tugas pokok pers produk selamat mas
2021-11-18 23:28:28+00:00,1461476429632135169,@4Y4NKZ Sundul @aniesbaswedan ...nis..?? Masih enak makan?? Masih bisa tidur nyenyak?? Sering kebangun tengah malem keringet dingin??? Tanda tanda akhir jabatan....,Win123Big,,sundul nomor induk siswa enak makan tidur nyenyak bangun malam keringet dingin tanda tanda jabat
2020-05-10 00:34:56+00:00,1259280728681926658,"Kegiatan pengangkutan sampah rw 01, jl raya gempol, kendaraan 1194 T, kel cakung timur, Minggu, 10052020 
@aniesbaswedan @Herwansyah @yogiikhwan @MumuhMulyana4 @dinaslhdki @SudinLHTimur @ProKlim_KLHK
#PSBBJakarta
#YukPakaiMasker 
#Dirumahaja 
#LawanCovid19
#JakartaTanggapCorona https://t.co/IV3dt5KSbV",DinsihCakung,"Jakarta Timur, DKI Jakarta",giat angkut sampah rukun warga jalan raya gempol kendara t keluarga cakung timur minggu
2020-01-14 17:39:25+00:00,1217139165575299072,"Apa yang kita dapatkan dari narasi semua ini?! Izin untuk disimpulkan.
@aniesbaswedan  menuju DKI 1, disertai politik pecah belah. Setelah dia menjabat dan TAK BECUS BEKERJA, juga menimbulkan pecah belah.  Orang seperti inikah yang kita harapkan untuk memimpin Indonesia Raya?!",YEngran,,narasi izin simpul tuju daerah khusus ibukota politik pecah belah jabat becus kerja timbul pecah belah orang harap pimpin indonesia raya
2022-12-30 03:39:15+00:00,1608669017132367876,"@Adhie935881782 @Melyson27 @Satria99647567 @aniesbaswedan @NasDem @MARQUEZ__93 @alextham878 @NKRILover45 @seruanhl @Aguscah88555821 @gdb_st @zhugie_yds @SantriJalanan70 https://t.co/pVlBdhvDPI
Yaaah.... Mereka BANGSAT... 
PRODUSEN FITNAH DAN HOAX yg berlabel agama. Kan guoblokð¤£ð¤£ð¤£
Udang aja punya otak masa loe kagakð¤£ð¤£ð¤£ð¤£",RijikGuguk,,ya bangsat produsen fitnah hoaks label agama goblok udang otak
2022-12-27 03:15:21+00:00,1607575837259464706,@Tita83079013 @aniesbaswedan Om @Opposite6B90  coba tolong panggilin @marlina_idha  @tatakujiyati @Mdy_Asmara1701 kasih liat foto idola mereka lagi pakai batik ðð,AlfaOmega0110,,om coba tolong panggilin kasih lihat foto idola pakai batik
2022-12-30 12:00:00+00:00,1608795031782948870,PDIP sebelumnya berbicara soal peluang duet Ketua DPR dengan Gubernur DKI Jakarta Anies Baswedan di Pilpres 2024 nanti. Puan Capres PDIP https://t.co/8UjKcd8jrj,Bila605678,,partai demokrasi indonesia juang bicara peluang duet ketua dewan wakil rakyat gubernur daerah khusus ibukota jakarta anies baswedan pilih presiden puan calon presiden partai demokrasi indonesia juang
2022-12-27 01:57:15+00:00,1607556183573041160,"@MauritsAlberth @OverseasIndomie @kartarahardja @aniesbaswedan Lol, yang percaya hoax sok ngomongin hoax, totoll tolol",RahmatF81133623,,wkwk percaya hoaks sok bicara hoaks totoll tolol
2022-04-30 07:47:25+00:00,1520308828742762496,"Tunggu pak yg sila 1 kayaknya saya raguð. Kemaren waktu Pilgub 2017, gubernur Anies kok biarin politik identitas agama, mainkan ayat, dan mayat utk cari suara ya. Hrsnya sbg gubernur dan tau sila 1, mencegah akan politik identitas yg brutal itu kan. Kenapa kok dibiarin?",just_have_cool,"Kediri, Jawa Timur, Indonesia",tunggu sila kayak ragu kemarin pilih gubernur gubernur anies biar politik identitas agama main ayat mayat cari suara ya gubernur tau sila cegah politik identitas brutal biar
2022-07-28 00:02:38+00:00,1552444383525765120,"@JualanAyatMayat @Aryprasetyo85 @aniesbaswedan @dppappdki @DKIJakarta @kpp_pa @KPAI_official Lu boleh googling artikel2 saya yg dimuat di Kompas, Koran Tempo, Investor Daily, Kontan, Media Indonesia, Sindo, Jawa Pos, Suara Merdeka, dll dll. Saya banyak menulis ttg banjir, ttg stunting/gizi buruk dll",maztoks,,googling artikel muat kompas koran tempo investor daily kontan media indonesia sindo jawa pos suara merdeka tulis banjir stunting gizi buruk
2019-05-02 23:23:30+00:00,1124092078114447361,@NurlelySiregar @XZaman88 @jokowi @aniesbaswedan Kasian si raja kodok @jokowi nggak ada yg peduli lg... kerjaannya cma k mall...,AkbNouval,,kasihan sih raja kodok peduli kerja k mal
2022-12-27 00:31:39+00:00,1607534642214887426,"Hati2 dengan Capres yang kontra dengan Program Jokowi seperti Anies Baswedan , pembangunan infrastruktur , IKN berhenti spt Embung , Bedungan , dana desa dihentikan otomatis pembangunan ekonomi baik kota &amp; pedesaan terhenti dan lain2 . ð",KritikusR,,hati calon presiden kontra program jokowi anies baswedan bangun infrastruktur ikn henti surat pemberitahuan embung bedung dana desa henti otomatis bangun ekonomi kota amp desa henti
2022-05-23 13:24:52+00:00,1528728671342981127,@permana_ruddy @deditelaumbanu4 @aniesbaswedan Klo sesama cebong saling korupsi cebong tolol...kualitas sejati cebong 2 bego .kerjaannya cebong klo ga nunggu bansos ya korupsið¸ðªðª https://t.co/ENYLZcPep8,BNurvia,"Jakarta Barat, DKI Jakarta",cebong korupsi cebong tolol kualitas sejati cebong bego kerja cebong tunggu bansos ya korupsi
2022-12-23 23:47:13+00:00,1606436296456798208,Pak @aniesbaswedan bagaimana rekam jejak anda soal kebijakan banjir? Apakah air sudah berhasil diserap ke dalam bumi? Atau sudahkah sungai ternaturalisasi? https://t.co/5hKEIK6TX2,gilrandynho,,rekam jejak bijak banjir air hasil serap bumi sungai naturalisasi
2022-06-21 08:48:32+00:00,1539168379784683520,"@IwanWahwah @DetaLewar @Mdy_Asmara1701 @aniesbaswedan Eh, nggak tahu ya kalau bos ingin buzzer rangkul jakower dan ahoker.. dimarah lho sama bos..",BudiKasmanto,"Kuta Utara, Badung, Bali",eh ya bos buzzer rangkul jakower ahoker marah lo bos
2022-12-30 01:07:49+00:00,1608630905819783171,"@van_all_ @Mdy_Asmara1701 Pokoknya jangan pilih Anies Baswedan kalau mau negara ini aman, ngeri yang di belakan Anies Baswedan ormas yang sudah di bubarkan sangat berbahaya, kalau Anies jadi presiden bisa bisa ormas ormas yang dibubarkan bisa berjaya lagi hahaha.",jho_aidan,,pokok pilih anies baswedan negara aman ngeri bela anies baswedan organisasi masyarakat bubar bahaya anies presiden organisasi masyarakat organisasi masyarakat bubar jaya haha
2022-05-07 23:55:48+00:00,1523089244947828736,@NR53565863 @IJimbonk @ArtanaHijrah @Persija_Jkt @aniesbaswedan Roy suryo sbg mantan menpora lebih ngerti dr kalian yg rujukan nya cm dr buzzerRp. ðð¤£ð,HinduanTahir,,roy suryo mantan menpora erti rujuk nya buzzerrp
2020-04-30 04:16:58+00:00,1255712723918139392,"Bahagia WARGA Jakarta!
Dihantam Covid19, KELELEP BANJIR  28 wilayah DKI.
MANNA GUB RI? @aniesbaswedan ?? Gubernur : Saya sdh cek, PASTI surut
 https://t.co/VpjRzp6Xv1
@novapermana8 @marsonom97 @LisdiyantoR @HapnyAndryanti @Jayeng__rono @HapnyAndryanti @f24nk1 @herman_priyatna",cagubnyinyir2,"Jakarta Capital Region, Indone",bahagia warga jakarta hantam covid lelep banjir wilayah daerah khusus ibukota manna gubernur ri gubernur cek surut
2022-12-16 15:37:03+00:00,1603776227390943232,@pe2nnependi @aniesbaswedan Gak usahlah mas..buang2 duit dan energi aja.  Org sana pinter2 menganalisa mn pemimpin yg berbobot dan mn yg abal2,neocorp3,,mas buang duit energi orang pintar menganalisa pimpin bobot abal
2022-12-28 04:53:51+00:00,1607963011637202946,"@BosPurwa @aniesbaswedan Ini baru capres potensial luar biasa cerdas, bukan capres yang muncul nya di tiktok, joget joget ga jelas.",KingArshaka,,calon presiden potensial cerdas calon presiden muncul nya tiktok joget joget
2022-10-20 12:52:41+00:00,1583078751927431170,"@YoutubeILC Sy pilihnya @ridwankamil . Pertimbangannya beliau sdh teruji kapasitasnya dlm memimpin suatu provinsi dan lumayan berhasil, but inilah politik, smua ada pertimbangan dan ongkos. Hadehh.... Smoga @aniesbaswedan ditakdirkan memimpin Indonesia kelak (2024)",BarliKhan,"Yogyakarta, Indonesia",pilih timbang beliau uji kapasitas pimpin provinsi lumayan hasil but politik timbang ongkos aduh moga takdir pimpin indonesia kelak
2020-04-27 20:50:11+00:00,1254875513656455169,"Monitoring kegiatan pengangkutan sampah di tps rw 003 kel. Cakung Timur, mobil 1445 T, Senin, 27 april 2020 
@aniesbaswedan @Herwansyah @yogiikhwan @MumuhMulyana4 @dinaslhdki @SudinLHTimur 
#PSBBJakarta
#YukPakaiMasker 
#Dirumahaja 
#LawanCovid19
#JakartaTanggapCorona https://t.co/viOefLm2Wm",DinsihCakung,"Jakarta Timur, DKI Jakarta",pantau giat angkut sampah mungut suara rukun warga keluarga cakung timur mobil t senin april
2022-12-27 04:37:46+00:00,1607596577119694849,"@ZulkifliUsman15 @MTaufik_0333 @ijonk_ID @Farid78580326 @aniesbaswedan bacaan loe media kadrun sih. mentok-mentoknya media cabul. buka wawasan, drun. tonton dan dengerin ini drun.... 

https://t.co/50qD4mRg7i",jokotuek,,baca media kadrun sih mentok mentok media cabul buka wawas drun tonton dengar drun
2020-02-18 12:19:35+00:00,1229742254773825536,"@WagimanDeep @03__nakula @ganjarpranowo @aniesbaswedan Beda Level lah bib, kalo yang sebelah kan ngga datang, bgitu dapat prtanyaan skak mat, tinggal cut sinyal aja biar keputus jaringan ð¤£ jadi ngga maluÂ² bangt trus ada yang bisa di salahkan deh.",baraegha,"DKI Jakarta, Indonesia",beda level bib belah prtanyaan sekak mat tinggal cut sinyal biar putus jaring malu banget salah deh
2021-02-20 09:48:39+00:00,1363063002941976577,Pemimpin yg baik bukan sebanyak apa dia klaim &amp; peluk penghargaan tapi berapa banyak daerah yg berhasil diselamatkan dari musibah bagi warganya. @aniesbaswedan https://t.co/bc4iBLdpwB,muannas_alaidid,"Jakarta Capital Region, Indonesia",pimpin klaim amp peluk harga daerah hasil selamat musibah warga
2022-06-04 02:38:59+00:00,1532914785955614720,"@RustamIbrahim @aniesbaswedan Katanya yg suka bangun benda mati adalah Firaun, tapi Firaun kan Raja, mungkin pengen juga jadi Raja",hendrawarmanr,,suka bangun benda mati firaun firaun raja raja
2021-12-13 13:05:45+00:00,1470379415934701579,@aniesbaswedan @tamanhutandki @BPPAceh @DKIJakarta Jroeh that Pak @aniesbaswedan beusehat dan beuseulamat iman dalam lindongan Allah SWT asmii ya Allah,duta57523998,,jroeh that beusehat beuseulamat iman lindongan allah subhanahu wa taala asmii ya allah
2022-12-26 07:01:10+00:00,1607270276999577600,"Sejumlah Orang Menggelar Aksi Tolak Kedatangan Anies Baswedan di Solo

Selengkapnya:https://t.co/HYw0nMuoyp
Via: @TribunWow https://t.co/r4e7JsuSgc",TribunWow,,orang gelar aksi tolak anies baswedan solo lengkap via
2021-01-03 12:39:53+00:00,1345711478817525760,"Cuma butuh 12.5 T untuk mem vaksin seluruh masyarakat Jakarta lalu aman bekerja 
 @aniesbaswedan 
@GemaCintaDamai",ekky67,,butuh t mem vaksin masyarakat jakarta aman kerja
2022-07-24 06:05:26+00:00,1551086133886750720,"@elisa_jkt Naikkan PKB dgn pertambahan dananya masuk escrow account khusus u/ peningkatan jumlah bus BRT, perluasan jangkauan BRT ke Tadebek, bangun rusun tengah kota ala HDB, &amp; jadi seed-money perluasan jangkauan MRT/LRT.
@tatakujiyati @AnggaPutraF @Outstandjing @aniesbaswedan @DKIJakarta",RedandW96922244,,partai bangkit bangsa dana masuk escrow account khusus tingkat bus brt luas jangkau brt tadebek bangun rusun kota ala hdb amp seed uang luas jangkau mrt light rail transit
2020-05-03 14:36:31+00:00,1256955804097208322,Polling ke 72 (3 hari) Siapa Capres Cawapres 2024 yg Sdr inginkan ? Vote dan RT ! @susipudjiastuti @erickthohir @ABDULRANIRASJ11 @KhofifahIP @ganjarpranowo @ridwankamil @aniesbaswedan @sandiuno @abdelachrian @UstAbdulSomad,Abdulranirasj13,"Jakarta Selatan, DKI Jakarta",polling calon presiden calon wakil presiden sadar pilih
2018-04-14 00:52:00+00:00,984957408840769537,"@aniesbaswedan meski tak tampak di muka namun terlihat di hati, org Jakarta tinggal d Bogor ""semoga berkah atas hadirnya bersama kami semalam bersama dng Guru2 dan jutaan Pecinta Rasulullah Saw. Rindu kami terobati. ABW",h_Agung_P,Kab. Bogor Vila 3,muka lihat hati orang jakarta tinggal bogor moga berkah hadir malam guru juta cinta rasulullah saw rindu obat abw
2022-12-30 16:16:17+00:00,1608859530842230785,"YOHANES ANIES BASWEDAN... 
HUAHAHAHA... 
BTW DI BAPTIS DI GOT MANA SI ANIES??!!.",M17522147,,yohanes anies baswedan haha by the way baptis got sih anies
2022-12-17 02:17:59+00:00,1603937522501193729,@SeruniPuspaAlam @NasDem @aniesbaswedan Mulut busukmu seperti bau menyan .dasar antek antek Cina loe dungu loe buka matamu .yg lebar .buka  otakmu.setttt....,dirhalamsyah,,mulut busuk bau menyan dasar antek antek cina dungu buka mata lebar buka otak setttt
2020-05-01 02:59:24+00:00,1256055593875324928,"Cocok bwt lebaran nih masbro,cek katalog lengkapnya disini https://t.co/9S7ZINZbJQ izin RT ya bu @fahiraidris pak @aniesbaswedan ðð¾ðð¾ https://t.co/r8O7g6FLUl",BintangYadi,Kaos(cirebon)sajadah(semarang),cocok lebaran nih masbro cek katalog lengkap izin ya bu
2020-02-16 11:09:41+00:00,1228999887489912832,"Kegiatan kunjungan ke rumah warga Rw 16 Perumahan Jatinegara Baru Kel Penggilingan Kec Cakung utk pendampingan &amp; membantu fasilitasi warga yg sudah menjalani pengurangan sampah dr sumbernya. 15.2.2020.

@aniesbaswedan @Herwansyah @yogiikhwan @dinaslhdki @setiomargono https://t.co/4FrUusebIV",DinsihCakung,"Jakarta Timur, DKI Jakarta",giat kunjung rumah warga rukun warga rumah jatinegara keluarga giling camat cakung damping amp bantu fasilitas warga jalan sampah sumber
2020-08-01 09:47:05+00:00,1289497873327853568,"@marlina_idha @IkeMutiP @DKIJakarta @aniesbaswedan Dekat tdk hrs Menggigit @IkeMutiP demi uang tak hrs Menggonggong.... Krn Lidah tdk Bertulang
.....kalau Bertulang: Tetelan Namanya, kawan..
Mari Bercermin,...Mengacalah dalam2 ke Lubuk Hati...",jodie_pn,Jakarta,gigit uang gonggong lidah tulang tulang tetelan nama kawan mari cermin kaca lubuk hati
2022-12-27 10:01:36+00:00,1607678072190558208,"@AkuAtikaFaya @TaliUdeng @danaracelli @dwioktariyadi @wahyonoisnaeni1 @aniesbaswedan klo berita pembubaran aliran sesat alfa omega byk beriranya, maksud mas Hugo @danaracelli  itu yg dikunjungi Anis Apakah sama dg yg dibubarkan",Sgrdamai,,berita bubar alir sesat alfa omega ira maksud mas hugo kunjung anis bubar
2022-01-23 08:57:34+00:00,1485174860108398592,"@fighter97177651 @redi12113778 @Deswant67501851 @Giring_Ganesha @AgusYudhoyono @aniesbaswedan @GeiszChalifah Jawa tengah ngga ada yg dpt penghargaan internasional, soalnya penghargaannya ngga bisa dipesan.ðð¤£ð Beda penghargaan nasional langsung dipesan ke sesama kader banteng, msh bisa kongkalikong.
ðð¤£ðððð¤£ð",HinduanTahir,,jawa harga internasional harga pes beda harga nasional langsung pes kader banteng kongkalikong
2022-12-26 03:08:12+00:00,1607211647999049729,"@NasDem @aniesbaswedan Hal tersebut biasa... Seperti Presiden Sekarang Jokowi Mulai dari Pencalonan dan menjadi Presiden banyak penganggu penganggu... 
Slow saja, tidak perlu Baper.",AlwiIsa,,presiden jokowi calon presiden penganggu penganggu slow bawa asa
2019-10-05 05:34:02+00:00,1180355443278798848,"@AnakLolina @pujangga1123 @aniesbaswedan Lha nanti sirkuitnya boleh buat jamban, itu kan kesetaraan.
Bahkan jambannya lebih artistik, luar ruang, transparan.
Haters mana ngerti gini ðð",orw7,"Toba Samosir, Sumatera Utara",sirkuit jamban tara jamban artistik ruang transparan hater erti
2022-12-19 01:27:18+00:00,1604649542724780032,"@FerdinandHutah7 @aniesbaswedan Lah wong edan diurusin, si anies A.Ra.B...edan ..... tunggu dan lihat surat suara Pemilu 2024, ada gambar dan namanya enggak, kalau gak ada alhamdulillah, kalau ada ya dilihatin aja, jangan dicoblos.",IWMawardi,,orang edan urus sih anies a ra b edan tunggu lihat surat suara pilih gambar nama alhamdulillah ya dilihatin coblos
2022-10-05 03:04:38+00:00,1577494948639047681,"Presiden Jokowi enggan mengomentari pencalonan Anies Baswedan sebagai Capres dari partai Nasdem. Alasannya, saat ini bangsa Indonesia tengah berduka, dengan jatuhnya ratusan korban jiwa dalam tragedi di Stadion Kanjuruhan. #Liputan6SCTV

Berita lainnya: https://t.co/qb6lW4Vzxl https://t.co/RAEbX2HKCq",SCTV,,presiden jokowi enggan komentar calon anies baswedan calon presiden partai nasional demokrat alas bangsa indonesia duka jatuh ratus korban jiwa tragedi stadion kanjuruhan berita
2022-12-23 10:50:09+00:00,1606240739167723521,"@rahmani_ima ibu kan PHD tentu bkn fakir kuota,,  BIO mentereng kok bangga banget pamer tolol..???
""Maka jika ada yang perlu dilaporkan ke KPK, itu adalah saya, bukan Anies Baswedan,"" Goenawan menulis akun Facebook miliknya, Jumat (10/3) sekitar pukul 16.00 WIB.
https://t.co/7wByEuXKQC
.",donsnomanstream,,phd fakir kuota bio mentereng bangga banget pamer tolol lapor komisi berantas korupsi anies baswedan goenawan tulis akun facebook milik jumat indonesia barat
2022-12-29 08:35:03+00:00,1608381065957367808,"@CharlieBintang @Anak__Ogi @aniesbaswedan @DiaCintaIbu @ganjarpranowo izinkan saya kasih tau faktanya mas. Kegiatan tersebut diadakan pada tanggal 28 Des 2021, dan Ganjar memang diundang untuk memberi kata sambutan oleh panitia acara. Semua berjalan normal awalnya, hingga ada provokator yg membuat semuanya berantakan. https://t.co/K5RgKzCXj0",GanjaranApp,,izin kasih tau fakta mas giat tanggal desember ganjar undang sambut panitia acara jalan normal provokator beranta
2022-12-26 21:43:02+00:00,1607492207904423938,"Jurnalis FNN, Hersubeno Arief, menilai bahwa Presiden Joko Widodo marah besar dengan Surya Paloh atas keputusannya mengusung Anies BaswedanÂ ... https://t.co/Yw91KPyI2N",yuliakhmada,,jurnalis fnn hersubeno arief nilai presiden joko widodo marah surya paloh putus usung anies baswedan
2020-08-14 05:02:58+00:00,1294137414940672000,"Demo di tengah pandemi corona jelas melanggar PSBB. Mereka berani demo, artinya terjadi pelanggaran &amp; hrs ada konsekuensi hukum

Tindak setegas2nya agar next time tdk ada lg yg petantang petenteng tdk taat aturan @aniesbaswedan 

#TolakDemoDitengahPandemi",KeberagamanI,,demo pandemi corona langgar psbb berani demo arti langgar amp konsekuensi hukum tindak next time tantang petenteng taat atur
2022-04-02 12:53:12+00:00,1510238922919792647,@aniesbaswedan Selamat melaksanakan ibadah puasa pak Anies. Semoga apk Anies tetaplah Anies yg kami kenal walau sdh dilantik jadi presiden nanti,AntoniNurain,"Kota Palembang, Sumatera Selat",selamat laksana ibadah puasa anies moga anies anies kenal lantik presiden
2022-05-05 13:40:17+00:00,1522209568721620992,@FahrialZein Alhamdulillah. Semoga kita sehat-sehat selalu ya Pak Haji.dan semoga kita diberi keberkahan umur yang panjang oleh Alloh SWT dan dapat dipertemukan kembali dgn bulan suci Ramadhan berikutnya serta dapat menyaksikan Anies Baswedan dilantik menjadi Presiden RI. Amin-amin ya Alloh.,RahmadDodiSire1,,alhamdulillah moga sehat sehat ya haji moga berkah umur allah subhanahu wa taala temu suci ramadan saksi anies baswedan lantik presiden ri amin amin ya allah
2022-09-07 02:12:37+00:00,1567334995995557888,@yusuf_dumdum @KPK_RI Hadapi dengan gagah pak Anies. Publik sudah tahu agenda apa di balik ini semua. Prof @mohmahfudmd mohon pencerahannya. Apakah benar sistem sedang bekerja sesuai penegasan yg pernah prof tegaskan? https://t.co/jfGNYFD0Jp,maztoks,,hadap gagah anies publik agenda prof mohon cerah sistem kerja sesuai prof
2018-01-23 02:55:05+00:00,955634965911252992,3@NajwaShihab @aniesbaswedan trlebih masalah DKI kompleks. Mmbangun satu si2 saja butuh ide besar dan sy yakin pak anis memikirkan ketiganya,ilham_septianh,,daerah khusus ibukota kompleks mmbangun sih butuh ide anis pikir
2022-12-30 01:40:11+00:00,1608639052017995776,"@ekowboy2 Coba bang @aniesbaswedan bicara ttng politik #politisi #korupsi &amp; #oligarki berani bang..? Gak berani kan? #dzikir #mikir lebih #jujur.

Masalah negri ini gak perlu nekoh2 kata2 yg WAHH...  BERANTAS KORUPSI SUDAH CUKUPPP..

#MahfudMdPresiden2024 
Ayoo dukung bang..
@mohmahfudmd",Koruptordor1,,coba bang bicara politik amp berani bang berani negeri nekoh berantas korupsi cukuppp ayo dukung bang
2022-12-23 02:47:16+00:00,1606119216511258624,@yusuf_dumdum @CucuSumarta @aniesbaswedan @KPK_RI Kadrun2 otak butek emangnya bisa cek fakta ya? Mrk cm bisa bikin hoax n fitnah itu aja sih kepandaian mrk,XueYaman,,kadrun otak butek cek fakta ya bikin hoaks fitnah sih pandai
2019-10-23 00:39:44+00:00,1186804362527395840,@joe_fernandos @adityosusanto_ @Randypra26 @samuelchrstiann @diesonne1901 @sarmus09 @4smara_1701 @aniesbaswedan @DKIJakarta Cempaka putih padahal jakarta loh.. jgn jgn kalo mbanya main ke cempaka putih berasa kkn di desa ya..,Badarawuhi_nur,,cempaka putih jakarta mbak main cempaka putih asa kkn desa ya
2022-12-30 09:08:53+00:00,1608751968171982849,"Rakyat itu harus mengenal pemimpinnya atau caleg yang akan di pilihnya! Jangan di paksa dong untuk milih kucing dalam karung
#Na5dem #NasdemNomer5 #ItsTime @aniesbaswedan @NasDem https://t.co/ypOf7sx0OX",nlusezniaklzw,,rakyat kenal pimpin calon legislatif pilih paksa pilih kucing karung
2022-06-09 17:00:29+00:00,1534943526584127488,"@emerson_yuntho @aniesbaswedan Anies Capres terfavorit utk thn 2024, pendukung Anies tunjukkan kesetiaanmu diseluruh pelosok tanah air, hati2 dg gerak FPI palsu, HTI palsu, khilafah palsu dsbnya , jika kelompok ini gentatayangan yg ingin merusakkan demokrasi cepat2 laporkan kpd yg berwajib,polisi, TNI dll",JalilBasyah,,anies calon presiden favorit dukung anies setia pelosok tanah air hati gerak front bela islam palsu hati palsu khilafah palsu kelompok gentatayangan rusak demokrasi cepat lapor wajib polisi tentara nasional indonesia
2022-12-18 08:38:13+00:00,1604395598299664385,"@YoutubeILC @aniesbaswedan @DKIJakarta Mantap sadarkan oposisi dan kadrun atas halusinasi sesat mereka.seolah2x pak Anis manusia sempurna.bisa merubah indonesia.jakarta saja masih banjir,macet,kemiskinan.bahkan formula e duit apbd ratusan miliar habis percuma karena ulah pak Anis,kader Nasdem dan komplotannya.kadrun",bhangantho,,mantap sadar oposisi kadrun halusinasi sesat seolahx anis manusia sempurna ubah indonesia jakarta banjir macet miskin formula e duit anggar belanja daerah ratus miliar habis ulah anis kader nasional demokrat komplot kadrun
2019-06-18 00:27:19+00:00,1140777980345458688,@GunRomli @aniesbaswedan Kebijakan yang diambil oleh Gubernur Anies Baswedan justru memberikan kepastian hukum bagi pemilik bangunan yang sudah terlanjur dibangun dipulau Reklamasi..yang jadi pertanyaan dan perlu dipertanyakan kalo memang belum ada tata ruang dan wilayah kenapa pulau itu sudah dibangun,DarojatYasir,"Kota Palembang, Sumsel",bijak ambil gubernur anies baswedan hukum milik bangun lanjur bangun pulau reklamasi tata ruang wilayah pulau bangun
2022-12-23 04:44:39+00:00,1606148756885340160,"@rahmani_ima @Gilar1990 @aniesbaswedan Oooh sorry ternyata baru S3, tpi sdh master dong. Malu lah sama profesi. Jangan2 di kelas kerjaannya membual.",KelanaJiwa3,,oh maaf nyata si master malu profesi kelas kerja bual
2020-03-14 10:03:00+00:00,1238767580032020481,"Tempat wisata Jakarta yg buka siang  ditutup oleh pemda tapi tempat wisata malam buka terussss , ini Jakarta Bung! #gaktakutcorona @PemdaDKIJakarta  @aniesbaswedan https://t.co/AvupmwLvwt",GandhiPP,,wisata jakarta buka siang tutup perintah daerah wisata malam buka terussss jakarta
2022-12-29 23:25:14+00:00,1608605089283047424,"@tempodotco Alhamdulillah pa @aniesbaswedan akan tetap hebat dan menjadi pilihan masyarakat yg ingin maju negeri nya. 
Mereka yg demo memang kerjanya hanya bisa demo untuk mendapatkan uang dari demo.",Jpree3,,alhamdulillah hebat pilih masyarakat maju negeri nya demo kerja demo uang demo
2018-01-23 02:57:06+00:00,955635475603111938,"4 @NajwaShihab @aniesbaswedan kalau hanya melihat wajah, OK OCE mngkin nggak kelihatan. Tapi bagi karakter brwirausaha warganya, big change.",ilham_septianh,,lihat wajah oke oke lihat karakter brwirausaha warga change
2020-11-20 01:33:05+00:00,1329598609206087681,@FerdinandHaean3 ANIES BASWEDAN MAKIN MANTAP CALON PRESIDEN 2024. SMOGA TERWUJUD INDONESIA MAJU BERSAMA ANIES BASWEDAN. ðððð,HinduanTahir,,anies baswedan mantap calon presiden moga wujud indonesia maju anies baswedan
2022-12-20 23:36:40+00:00,1605346478029176837,@wonkgriank @YoutubeILC @aniesbaswedan @ganjarpranowo @airlangga_hrt @prabowo Santai aja drun...toh kenyataan dah 2 periode jd halu akut...mau nambah 1 periode lg halunya.,orgpinggir,,santai drun nyata periode halu akut periode halunya
2020-01-01 02:46:35+00:00,1212203436646621186,"@aniesbaswedan teori tentang hujan turun di masukkan ke tanah , sekarang waktunya aplikasikan teori tersebut pak ,atau teorinya sudah di laksanakan kita tunggu hasil ,apakah bisa mengurangi atau menambahi",Anamunnnnn,,teori hujan turun masuk tanah aplikasi teori teori laksana tunggu hasil
2018-07-29 06:44:19+00:00,1023459184140931072,"@wijaya_karenina @GakjoK @ferrykoto @aniesbaswedan @sandiuno @basuki_btp Hehehe. Kemaren bupati lampung tengah dari Nasdem, kena ott alente diem. Kemaren bupati dari pdip kena ott ente mingkem, sebelumnya ada juga dari golkar. Padahal yang ikut demo kebangsaan cuma dikit.",cyber_entrance,,hehe kemarin bupati lampung nasional demokrat kena ott alente diam kemarin bupati partai demokrasi indonesia juang kena ott diam golkar demo bangsa
2022-12-25 08:45:05+00:00,1606934039340142592,"@Syarman59 @KPK_RI @PKSejahtera ð¤£ð¤£ð¤£ masyarakat yg mane yg ente mksd @PKSejahtera ? kl emg @aniesbaswedan ada bukti akurat terlibat, masyarakat mau apa? ð¤£ð¤£ð¤£ hati2 ente bicara, masyarakat waras msh lbh bnyk dr yg ga waras dan siap bereaksi atas perilaku gila masyarakat ga waras...CAM KAN ITU SELAMANYA.",Ade1103,,masyarakat maksud bukti akurat libat masyarakat hati bicara masyarakat waras waras reaksi perilaku gila masyarakat waras cam
